2018-10-2,台中市,隼人瓜,19.3,16.3,12.3,15.5,1071.0
2018-10-2,台中市,玉米 甜軟殼,19.7,12.8,5.1,13.6,450.0
2018-10-2,台中市,包心白 其他,20.0,20.0,20.0,20.0,380.0
2018-10-2,台中市,落花生 熟,20.0,20.0,20.0,20.0,69.0
2018-10-2,台中市,萵苣菜 廣東菜,20.5,13.4,10.0,13.9,284.0
2018-10-2,台中市,豬母菜,21.0,20.0,15.0,19.1,2636.0
2018-10-2,台中市,包心白 包白,21.0,13.4,10.7,14.2,460.0
2018-10-2,台中市,甘薯 臺農57號,21.3,14.6,12.3,14.5,1070.0
2018-10-2,台中市,芥菜 大芥菜,22.0,20.7,20.0,20.6,1850.0
2018-10-2,台中市,油菜 小松菜,22.0,22.0,22.0,22.0,250.0
2018-10-2,台中市,南瓜 圓形,22.5,18.0,15.0,18.5,2010.0
2018-10-2,台中市,蓮藕,23.0,12.0,5.0,11.7,1388.0
2018-10-2,台中市,甘藍 進口,23.5,18.7,18.0,19.3,265.0
2018-10-2,台中市,洋蔥 進口,24.3,24.0,23.3,23.8,2380.0
2018-10-2,台中市,包心白 包頭蓮,25.0,25.0,25.0,25.0,418.0
2018-10-2,台中市,芋 里芋,25.0,25.0,25.0,25.0,160.0
2018-10-2,台中市,甘薯 其他,26.0,24.0,15.0,21.7,21.0
2018-10-2,台中市,茄子 胭脂茄,26.0,25.5,25.0,25.8,649.0
2018-10-2,台中市,絲瓜,26.4,20.9,13.7,20.5,4140.0
2018-10-2,台中市,胡蘿蔔 清洗,26.4,25.1,16.0,23.8,973.0
2018-10-2,台中市,洋蔥 本產,27.0,21.0,15.0,21.0,40.0
2018-10-2,台中市,竹筍 麻竹筍,27.0,18.0,10.0,19.0,440.0
2018-10-2,台中市,胡瓜 黑刺,27.7,20.1,11.5,20.6,1363.0
2018-10-2,台中市,九層塔,30.0,25.1,9.0,21.5,315.0
2018-10-2,台中市,蘿蔔乾,30.0,30.0,30.0,30.0,30.0
2018-10-2,台中市,薑 其他,30.0,30.0,30.0,30.0,3900.0
2018-10-2,台中市,玉米 超甜白,31.0,20.5,14.0,21.7,132.0
2018-10-2,台中市,包心白 進口,31.7,24.8,20.0,24.8,520.0
2018-10-2,台中市,萵苣菜 蘿美,32.0,29.7,22.5,26.0,285.0
2018-10-2,台中市,薯蕷 樹薯,32.0,22.5,10.0,18.2,80.0
2018-10-2,台中市,蕹菜 小葉,32.6,23.7,16.8,24.4,2232.0
2018-10-2,台中市,玉米 玉米筍,32.8,17.8,9.0,21.1,3301.0
2018-10-2,台中市,小白菜 土白菜,33.0,30.1,24.0,29.0,278.0
2018-10-2,台中市,絲瓜 其他,33.0,22.8,14.0,19.5,680.0
2018-10-2,台中市,大蒜 蒜瓣,33.5,20.0,19.0,29.2,2545.0
2018-10-2,台中市,油菜,33.5,29.7,26.0,28.8,146.0
2018-10-2,台中市,芥菜 小芥菜,34.0,26.7,20.0,26.4,229.0
2018-10-2,台中市,南瓜 木瓜形,34.7,30.0,19.0,29.3,819.0
2018-10-2,台中市,莧菜 紅莧菜,35.0,34.0,28.0,32.6,560.0
2018-10-2,台中市,皇宮菜 小葉,35.0,24.0,19.0,26.5,350.0
2018-10-2,台中市,花椰菜 青梗,35.4,26.4,14.3,27.1,1660.0
2018-10-2,台中市,蕹菜 水蕹菜,35.7,35.0,31.7,34.7,1626.0
2018-10-2,台中市,小白菜 蚵仔白,36.3,34.1,29.7,34.0,800.0
2018-10-2,台中市,甘薯葉,36.5,28.6,18.0,29.5,5957.0
2018-10-2,台中市,莧菜 白莧菜,36.8,26.6,23.4,27.8,1440.0
2018-10-2,台中市,皇宮菜 大葉,37.0,26.8,20.0,29.2,223.0
2018-10-2,台中市,薯蕷 白薯蕷,37.9,19.8,7.0,22.3,2322.0
2018-10-2,台中市,牛蒡 進口,38.0,38.0,38.0,38.0,60.0
2018-10-2,台中市,石蓮花,38.0,38.0,38.0,38.0,660.0
2018-10-2,台中市,南瓜 進口,38.5,26.8,16.0,26.5,1020.0
2018-10-2,台中市,萵苣菜 進口,38.8,32.3,29.2,31.9,130.0
2018-10-2,台中市,花胡瓜,38.8,27.5,15.5,28.0,831.0
2018-10-2,台中市,芋 檳榔心芋,40.0,34.3,26.0,34.3,100.0
2018-10-2,台中市,菜豆 紅色,40.0,38.5,36.0,38.5,1780.0
2018-10-2,台中市,菜豆 白色,40.0,32.5,30.0,35.2,60.0
2018-10-2,台中市,金絲菇 金針菇,40.0,40.0,40.0,40.0,300.0
2018-10-2,台中市,芹菜 水耕,40.0,40.0,40.0,40.0,190.0
2018-10-2,台中市,萵苣菜 油麥菜,40.6,29.4,19.0,29.9,13230.0
2018-10-2,台中市,花胡瓜 其他,42.0,35.0,15.0,35.5,54.0
2018-10-2,台中市,茄子 麻荸茄,42.1,29.5,24.4,30.3,942.0
2018-10-2,台中市,芹菜 西洋芹菜,43.0,39.7,36.0,40.6,1075.0
2018-10-2,台中市,薑 粉薑,43.5,41.0,40.0,41.4,7803.0
2018-10-2,台中市,海菜 海帶,45.0,45.0,45.0,45.0,15.0
2018-10-2,台中市,茄子 日本種,47.0,43.8,38.5,43.3,195.0
2018-10-2,台中市,甘藍 改良種,47.0,38.9,32.2,40.1,860.0
